Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-35 	1.2360999776829 	-35 	0 	
-34.8999977111816 	1.23150044841532 	-34.8999977111816 	0 	
-34.7999992370605 	1.24430004195892 	-34.7999992370605 	0 	
-34.6999969482422 	1.23379997157826 	-34.6999969482422 	0 	
-34.5999984741211 	1.23289986591044 	-34.5999984741211 	0 	
-34.5 	1.23480005626698 	-34.5 	0 	
-34.3999977111816 	1.22720003223367 	-34.3999977111816 	0 	
-34.2999992370605 	1.2256000352827 	-34.2999992370605 	0 	
-34.1999969482422 	1.22110012130361 	-34.1999969482422 	0 	
-34.0999984741211 	1.23179992351288 	-34.0999984741211 	0 	
-34 	1.23340002174518 	-34 	0 	
-33.8999977111816 	1.23119993400542 	-33.8999977111816 	0 	
-33.7999992370605 	1.22510001258706 	-33.7999992370605 	0 	
-33.6999969482422 	1.21449986629159 	-33.6999969482422 	0 	
-33.5999984741211 	1.21209984226152 	-33.5999984741211 	0 	
-33.5 	1.20640002956497 	-33.5 	0 	
-33.3999977111816 	1.2027997142759 	-33.3999977111816 	0 	
-33.2999992370605 	1.19639994697354 	-33.2999992370605 	0 	
-33.1999969482422 	1.19890002383909 	-33.1999969482422 	0 	
-33.0999984741211 	1.19839997100644 	-33.0999984741211 	0 	
-33 	1.19979997710834 	-33 	0 	
-32.8999977111816 	1.20160005702928 	-32.8999977111816 	0 	
-32.7999992370605 	1.20349998149686 	-32.7999992370605 	0 	
-32.6999969482422 	1.20729985008074 	-32.6999969482422 	0 	
-32.5999984741211 	1.20049995136287 	-32.5999984741211 	0 	
-32.5 	1.19749995746315 	-32.5 	0 	
-32.3999977111816 	1.19950005092687 	-32.3999977111816 	0 	
-32.2999992370605 	1.19880001468482 	-32.2999992370605 	0 	
-32.1999969482422 	1.19579998759946 	-32.1999969482422 	0 	
-32.0999984741211 	1.19569988498915 	-32.0999984741211 	0 	
-31.9999980926514 	1.1880999198911 	-31.9999980926514 	0 	
-31.8999977111816 	1.18429995479164 	-31.8999977111816 	0 	
-31.7999992370605 	1.18009992770749 	-31.7999992370605 	0 	
-31.6999988555908 	1.17999993381454 	-31.6999988555908 	0 	
-31.5999984741211 	1.17569996566817 	-31.5999984741211 	0 	
-31.4999980926514 	1.17330003204188 	-31.4999980926514 	0 	
-31.3999977111816 	1.17169988269598 	-31.3999977111816 	0 	
-31.2999992370605 	1.16899991760147 	-31.2999992370605 	0 	
-31.1999988555908 	1.16699999313278 	-31.1999988555908 	0 	
-31.0999984741211 	1.16200000972458 	-31.0999984741211 	0 	
-30.9999980926514 	1.16430002326888 	-30.9999980926514 	0 	
-30.8999977111816 	1.1642999402975 	-30.8999977111816 	0 	
-30.7999992370605 	1.15829995250533 	-30.7999992370605 	0 	
-30.6999988555908 	1.15879993285853 	-30.6999988555908 	0 	
-30.5999984741211 	1.15610002803442 	-30.5999984741211 	0 	
-30.4999980926514 	1.15309999484816 	-30.4999980926514 	0 	
-30.3999977111816 	1.14749985466187 	-30.3999977111816 	0 	
-30.2999992370605 	1.1427999725347 	-30.2999992370605 	0 	
-30.1999988555908 	1.14400003146875 	-30.1999988555908 	0 	
-30.0999984741211 	1.15019999828291 	-30.0999984741211 	0 	
-29.9999980926514 	1.15310004062485 	-29.9999980926514 	0 	
-29.8999977111816 	1.15259987163518 	-29.8999977111816 	0 	
-29.7999992370605 	1.14610002879999 	-29.7999992370605 	0 	
-29.6999988555908 	1.14670001220657 	-29.6999988555908 	0 	
-29.5999984741211 	1.14709998512262 	-29.5999984741211 	0 	
-29.4999980926514 	1.14630002746708 	-29.4999980926514 	0 	
-29.3999977111816 	1.1449999309516 	-29.3999977111816 	0 	
-29.2999992370605 	1.14549987068312 	-29.2999992370605 	0 	
-29.1999988555908 	1.14410002479417 	-29.1999988555908 	0 	
